Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page
EDF6284 P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,edf-12,"to myself in satisfaction, Just like in The Truman Show... there's that dented Beetle!"" I quickly deduced that the ""window"" was actually a large screen replaying a loop of video. But why? Was it simply for aesthetics? Was it for ambience? Security? Tomas was eccentric  yes  but also a minimalist. Such a large screen had to serve a purpose beside decoration. And then I realized that if I wanted to understand the genius behind""",Discussion,2.11.2020 14:06,false,8
EDF6284 P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,edf-12,"Maier, I had to understand the purpose of the screen.",Discussion,2.11.2020 14:07,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-12,She is unable to leave the room.  She waits for him to come back.,Discussion,4.11.2020 10:19,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-24,As I waited for him to return I began to explore the room in case there was a hidden door.,Discussion,5.11.2020 22:19,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-22,"I started exploring the room for a key or hidden passageway. We had passed through several passages on our way here, so surely there was a way to get out of here besides the door.",Discussion,6.11.2020 13:21,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-11,planni,Incomplete/Typo,6.11.2020 22:52,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-11,"He'd reacted strangely as soon as I mentioned Zac Posen, a designer infamous for the kind of intricate details that Maier would find unnecessary at best and ostentatious at worst. I bit my lip, trying not to panic. Why had he locked the door? What if he wasn't planning on coming back? No one would be able to hear me if I screamed. Even if I managed to throw a chair at the window and crack it, I was too far up and out of the way for anyone to see me or react to the chair. But surely...surely he wasn't ",Discussion,6.11.2020 22:52,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-11,"planning on just leaving me here. I took a deep breath and started to explore the room. Maybe this was some sort of a weird test. Maybe there was a way out of here. I looked for anything that might be out of place, anything that would seem extravagant to Maier.",Discussion,6.11.2020 22:54,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-23,"(Considering the phrasing of the instructions in the announcement I had the impression we were supposed to discuss the possibility of the ending with each other before typing anything, but oh well)",Question,7.11.2020 00:27,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-23," Ultimately I was unable to find anything that might be useful, I reluctantly retreated to my seat and began my vigil. It was... interesting, waiting for the eccentric designer to return. Quite difficult to avoid squirming in my chair as I struggle to distract myself in the minimalistic room before Tomas returned, holding a selection of pictures in hand. Look at these. Look carefully. Tell me what you see."" I found myself examining the ",Discussion,7.11.2020 00:32,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-23,(That was not meant to be sent without the rest of the message),General Comment,7.11.2020 00:32,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-23,"selectio""",Incomplete/Typo,7.11.2020 00:32,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-18,"My hand still on the door, I look up. Knowing that he must be watching somewhere, somehow, despite the apparent lack of visible security cameras, I will myself to calm my face. I trail my fingers across the wall as I begin to leisurely walk the length of the room, checking each panel for a hidden trap that will trigger something, anything, else to happen.",Discussion,8.11.2020 12:25,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-19,"I sit back down in the chair and not 30 seconds later he walks back in with the man I mentioned earlier.  He introduces him, This is who the tabloids believe is my designing competition  but in actuality  he is my head designer here under a different name.""""",Discussion,8.11.2020 12:50,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-17,"As I think of his design perspective, I think of different ways to get out of the room. A doorknob....too boring. A swinging door...too minimalistic. A voice activated door...very intriguing. The opportunities are endless as you start to imagine the ways a designer might also design an exit.",Discussion,8.11.2020 17:54,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-13,"Could this be some kind of test""  I thought as I inspected the door for a way to unlock it. There had to be some sort of hidden trigger. Just as I was about to give up  he returned. He came into the room and tossed a bag on the table. ""This is one of Zach's designs. Tell me three things that are wrong with it  he demanded.",Discussion,8.11.2020 19:30,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-15,"Just then, Maier enters the room carrying a box of Zac Posen's newest designs.",Discussion,9.11.2020 08:24,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-17,"After a long while, he returns. Have you seen the error of your ways yet?"" he says. ""Excuse me?"" I reply. ""I left you waiting here to clear the negative energy you created by speaking that man's name directly to me."" he says. ""Now  don't ever mention that hack to me again  and we will get along swimmingly.""""",Discussion,9.11.2020 20:56,false,8
DigStorytelling P1,264,"What happens next?  ...and please tie it to design, in some way.",Book Club One,dig-14,"I walked back over to the window as the foot traffic in Milan picked up for the afternoon walk home.  It must be near 5 o'clock  I thought with a far off stare.  Just then the  said  tell me...which dress is designed by me Maier in his German accent, I assume you've done your homework.  Since you are now a student of both of ours sound of a deadbolt turning jolted me back to reality.  In walked Maier, with 2 dresses. Well  and which is designed by Zac Posen  and why?""",Discussion,9.11.2020 21:23,false,8
