Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page,Response_Number
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Roger will not be available Friday or over the weekend, so it would be nice if we could do a synchronous or semi-synchronous collaborative session at some point today.",Logistics,19.11.2020 12:11,No,1,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"I emailed with you and Roger just to try and arrange a time when we can all be in the conversation on here at the same time, as Vanya suggested",Logistics,19.11.2020 12:11,No,1,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Hi Cassie, ",Greeting,19.11.2020 12:11,No,1,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Finished the reading, now viewing the YouTube tutorial",Assignment Instructions,19.11.2020 18:36,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,And now considering the questions,Assignment Instructions,19.11.2020 18:44,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"For part 2, looking through the article for prototype ideas before widening the thought process",General Comment,19.11.2020 19:07,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Hi. Yes, I agree.",Response,19.11.2020 19:09,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,With the individual?,Content Discussion,19.11.2020 19:12,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Right, ",Response,19.11.2020 19:15,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"issues of remote learning, impacts on children and families",Content Discussion,19.11.2020 19:15,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,With political considerations impacting on how the whole in-person versus remote learning scenario is taking place.,Content Discussion,19.11.2020 19:15,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Prototypes in this arena, then, relating to in-person but also to e-learning design, of course.",Content Discussion,19.11.2020 19:17,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Yikes, ",Response,19.11.2020 19:17,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"but yes, I can see that.",Response,19.11.2020 19:17,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Communication is definitely an issue with masks etc. ,Content Discussion,19.11.2020 19:17,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"So we have to cope and live with it, in some fashion, with adaptations.",Content Discussion,19.11.2020 19:19,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Some level of augmented reality, too.",Content Discussion,19.11.2020 19:21,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"That, I like. ",Response,19.11.2020 19:21,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"It is futuristic and addresses issues of health, communication, education.",Content Discussion,19.11.2020 19:21,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Perhaps,Content Discussion,19.11.2020 19:22,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,What do you mean by duck and cover drills?,Content Discussion,19.11.2020 19:23,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Cool,Response,19.11.2020 19:25,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Ah, of course. I have heard of that...",Response,19.11.2020 19:27,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,futile attempts,General Comment,19.11.2020 19:28,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,you may have noticed I am translating these suggestions down into the collaborative response panel,Logistics,19.11.2020 19:29,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Hmm. Let's get your HITS headgear developed instead.,Content Discussion,19.11.2020 19:30,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Awesome,Response,19.11.2020 19:32,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,That is definitely something that could be developed,Content Discussion,19.11.2020 19:32,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,You do?,Response,19.11.2020 19:32,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,A prototype involving AR should get backing I would think,Content Discussion,19.11.2020 19:34,No,11,63
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"If you could get the images uploaded somewhere, a URL could be included here",General Comment,19.11.2020 19:34,No,11,63
